frame,px,py,vx,vy
56,15.600034020592634,12.800028260231814,1.000029776231964,0.500024089702714
57,15.700030,12.850025,1.000023,0.500018
57,15.700030282548239,12.850025047903445,1.000023125242961,0.500018492556799
58,15.800027,12.900022,1.000017,0.500014
58,15.800026676155849,12.900021970327403,1.000017259168249,0.500013591825818
59,15.900023,12.950019,1.000012,0.500009
59,15.900023242341272,12.950019058945909,1.000012141801587,0.500009348312811
60,16.000020,13.000016,1.000008,0.500006
60,16.000020011564455,13.000016336339552,1.000007730017048,0.500005718063545
61,16.100017,13.050014,1.000004,0.500003
61,16.100017005155518,13.050013817456243,1.000003975786304,0.500002654051908
62,16.200014,13.100012,1.000001,0.500000
62,16.200014236574663,13.100011510751438,1.000000827922519,0.500000107608028
63,16.300012,13.150009,0.999998,0.499998
63,16.300011712587036,13.150009419235461,0.999998233568335,0.499998029611170
64,16.400009,13.200008,0.999996,0.499996
64,16.400009434346732,13.200007541426144,0.999996139446894,0.499996371469575
65,16.500007,13.250006,0.999994,0.499995
65,16.500007398386771,13.250005872207026,0.999994492895721,0.499995085909027
66,16.600006,13.300004,0.999993,0.499994
66,16.600005597514098,13.300004403593018,0.999993242703720,0.499994127591349
67,16.700004,13.350003,0.999992,0.499993
67,16.700004021610535,13.350003125406717,0.999992339771439,0.499993453583140
68,16.800003,13.400002,0.999992,0.499993
68,16.800002658342169,13.400002025869620,0.999991737614400,0.499993023693984
69,16.900001,13.450001,0.999991,0.499993
69,16.900001493780820,13.450001092113199,0.999991392728589,0.499992800702159
70,17.000001,13.500000,0.999991,0.499993
70,17.000000512942197,13.500000310615365,0.999991264836290,0.499992750484585
71,17.100000,13.550000,0.999991,0.499993
71,17.099999700246045,13.549999667568166,0.999991317029355,0.499992842066339
72,17.199999,13.599999,0.999992,0.499993
72,17.199999039904032,13.599999149182747,0.999991515825806,0.499993047603747
73,17.299999,13.649999,0.999992,0.499993
73,17.299998516241356,13.649998741937591,0.999991831154372,0.499993342313607
74,17.399998,13.699998,0.999992,0.499994
74,17.399998113958294,13.699998432776036,0.999992236280251,0.499993704359803
75,17.499998,13.749998,0.999993,0.499994
75,17.499997818337743,13.749998209258829,0.999992707684044,0.499994114707235
76,17.599998,13.799998,0.999993,0.499995
76,17.599997615404785,13.799998059677229,0.999993224904531,0.499994556951751
77,17.699997,13.849998,0.999994,0.499995
77,17.699997492044069,13.849997973131925,0.999993770354648,0.499995017133594
78,17.799997,13.899998,0.999994,0.499995
78,17.799997436080481,13.899997939582608,0.999994329118863,0.499995483540810
79,17.899997,13.949998,0.999995,0.499996
79,17.899997436328309,13.949997949872744,0.999994888738952,0.499995946508023
80,17.999997,13.999998,0.999995,0.499996
80,17.999997482613690,13.999997995733651,0.999995438994181,0.499996398215090
81,18.099998,14.049998,0.999996,0.499997
81,18.099997565774775,14.049998069771638,0.999995971680854,0.499996832489315
82,18.199998,14.099998,0.999996,0.499997
82,18.199997677643626,14.099998165441567,0.999996480395338,0.499997244614161
83,18.299998,14.149998,0.999997,0.499998
83,18.299997811013494,14.149998277009821,0.999996960323869,0.499997631146723
84,18.399998,14.199998,0.999997,0.499998
84,18.399997959594675,14.199998399509292,0.999997408041686,0.499997989745676
85,18.499998,14.249999,0.999998,0.499998
85,18.499998117961848,14.249998528688721,0.999997821323461,0.499998319010895
86,18.599998,14.299999,0.999998,0.499999
86,18.599998281495370,14.299998660958300,0.999998198966387,0.499998618335486
87,18.699998,14.349999,0.999999,0.499999
87,18.699998446318659,14.349998793333267,0.999998540626835,0.499998887770664
88,18.799999,14.399999,0.999999,0.499999
88,18.799998609233533,14.399998923376851,0.999998846671082,0.499999127903537
89,18.899999,14.449999,0.999999,0.499999
89,18.899998767655021,14.449999049143752,0.999999118040242,0.499999339747658
90,18.999999,14.499999,0.999999,0.500000
90,18.999998919546915,14.499999169125074,0.999999356129283,0.499999524645978
91,19.099999,14.549999,1.000000,0.500000
91,19.099999063359135,14.549999282195445,0.999999562679755,0.499999684185674
92,19.199999,14.599999,1.000000,0.500000
92,19.199999197967617,14.599999387562903,0.999999739685685,0.499999820124226
93,19.299999,14.649999,1.000000,0.500000
93,19.299999322617452,14.649999484721913,0.999999889311958,0.499999934326007
94,19.399999,14.700000,1.000000,0.500000
94,19.399999436869638,14.699999573409844,1.000000013824392,0.500000028708597
95,19.500000,14.750000,1.000000,0.500000
95,19.499999540551809,14.749999653567016,1.000000115530653,0.500000105198035
96,19.600000,14.800000,1.000000,0.500000
96,19.599999633713033,14.799999725300415,1.000000196731108,0.500000165692137
97,19.700000,14.850000,1.000000,0.500000
97,19.699999716582873,14.849999788851045,1.000000259678715,0.500000212031094
98,19.800000,14.900000,1.000000,0.500000
98,19.799999789534535,14.899999844564865,1.000000306547025,0.500000245974536
99,19.900000,14.950000,1.000000,0.500000
99,19.899999853052154,14.949999892867142,1.000000339405419,0.500000269184278
100,20.000000,15.000000,1.000000,0.500000
100,19.999999907701987,14.999999934240103,1.000000360200684,0.500000283212037
101,20.100000,15.050000,1.000000,0.500000
101,20.099999954107332,15.049999969203649,1.000000370744164,0.500000289491404
102,20.200000,15.100000,1.000000,0.500000
102,20.199999992926983,15.099999998298937,1.000000372703658,0.500000289333452
103,20.300000,15.150000,1.000000,0.500000
103,20.300000024836940,15.150000022074600,1.000000367599384,0.500000283925388
104,20.400000,15.200000,1.000000,0.500000
104,20.400000050515104,15.200000041075365,1.000000356803321,0.500000274331705
105,20.500000,15.250000,1.000000,0.500000
105,20.500000070628737,15.250000055832835,1.000000341541359,0.500000261497364
106,20.600000,15.300000,1.000000,0.500000
106,20.600000085824377,15.300000066858212,1.000000322897676,0.500000246252558
107,20.700000,15.350000,1.000000,0.500000
107,20.700000096719933,15.350000074636732,1.000000301820889,0.500000229318700
108,20.800000,15.400000,1.000000,0.500000
108,20.800000103898757,15.400000079623588,1.000000279131520,0.500000211315289
109,20.900000,15.450000,1.000000,0.500000
109,20.900000107905399,15.450000082241161,1.000000255530432,0.500000192767370
110,21.000000,15.500000,1.000000,0.500000
110,21.000000109242830,15.500000082877355,1.000000231607884,0.500000174113334
111,21.100000,15.550000,1.000000,0.500000
111,21.100000108370907,15.550000081884864,1.000000207852938,0.500000155712878
112,21.200000,15.600000,1.000000,0.500000
112,21.200000105705922,15.600000079581227,1.000000184662992,0.500000137854920
113,21.300000,15.650000,1.000000,0.500000
113,21.300000101620988,15.650000076249492,1.000000162353232,0.500000120765350
114,21.400000,15.700000,1.000000,0.500000
114,21.400000096447148,15.700000072139412,1.000000141165852,0.500000104614513
115,21.500000,15.750000,1.000000,0.500000
115,21.500000090475037,15.750000067469008,1.000000121278926,0.500000089524316
116,21.600000,15.800000,1.000000,0.500000
116,21.600000083956978,15.800000062426435,1.000000102814812,0.500000075574914
117,21.700000,15.850000,1.000000,0.500000
117,21.700000077109365,15.850000057172036,1.000000085848060,0.500000062810932
118,21.800000,15.900000,1.000000,0.500000
118,21.800000070115299,15.900000051840546,1.000000070412725,0.500000051247181
119,21.900000,15.950000,1.000000,0.500000
119,21.900000063127312,15.950000046543336,1.000000056509101,0.500000040873871
120,22.000000,16.000000,1.000000,0.500000
120,22.000000056270160,16.000000041370676,1.000000044109834,0.500000031661316
121,22.100000,16.050000,1.000000,0.500000
121,22.100000049643626,16.050000036393985,1.000000033165426,0.500000023564131
122,22.200000,16.100000,1.000000,0.500000
122,22.200000043325236,16.100000031667971,1.000000023609148,0.500000016524944
123,22.300000,16.150000,1.000000,0.500000
123,22.300000037372907,16.150000027232732,1.000000015361360,0.500000010477647
124,22.400000,16.200000,1.000000,0.500000
124,22.400000031827453,16.200000023115681,1.000000008333289,0.500000005350208
125,22.500000,16.250000,1.000000,0.500000
125,22.500000026714961,16.250000019333413,1.000000002430290,0.500000001067068
126,22.600000,16.300000,1.000000,0.500000
126,22.600000022048977,16.300000015893360,0.999999997554609,0.499999997551168
127,22.700000,16.350000,1.000000,0.500000
127,22.700000017832547,16.350000012795356,0.999999993607714,0.499999994725632
128,22.800000,16.400000,1.000000,0.500000
128,22.800000014060068,16.400000010033036,0.999999990492208,0.499999992515128
129,22.900000,16.450000,1.000000,0.500000
129,22.900000010718948,16.450000007595083,0.999999988113383,0.499999990846962
130,23.000000,16.500000,1.000000,0.500000
130,23.000000007791115,16.500000005466351,0.999999986380436,0.499999989651911
131,23.100000,16.550000,1.000000,0.500000
131,23.100000005254323,16.550000003628838,0.999999985207398,0.499999988864853
132,23.200000,16.600000,1.000000,0.500000
132,23.200000003083314,16.600000002062547,0.999999984513805,0.499999988425196
133,23.300000,16.650000,1.000000,0.500000
133,23.300000001250829,16.650000000746214,0.999999984225153,0.499999988277150
134,23.400000,16.700000,1.000000,0.500000
134,23.399999999728447,16.699999999657926,0.999999984273158,0.499999988369861
135,23.500000,16.750000,1.000000,0.500000
135,23.499999998487318,16.749999998775639,0.999999984595858,0.499999988657429
136,23.600000,16.800000,1.000000,0.500000
136,23.599999997498767,16.799999998077602,0.999999985137583,0.499999989098836
137,23.700000,16.850000,1.000000,0.500000
137,23.699999996734757,16.849999997542703,0.999999985848819,0.499999989657796
138,23.800000,16.900000,1.000000,0.500000
138,23.799999996168300,16.899999997150744,0.999999986685980,0.499999990302544
139,23.900000,16.950000,1.000000,0.500000
139,23.899999995773744,16.949999996882617,0.999999987611120,0.499999991005587
140,24.000000,17.000000,1.000000,0.500000
140,23.999999995526998,16.999999996720483,0.999999988591595,0.499999991743419
141,24.100000,17.050000,1.000000,0.500000
141,24.099999995405675,17.049999996647834,0.999999989599687,0.499999992496215
142,24.200000,17.100000,1.000000,0.500000
142,24.199999995389188,17.099999996649569,0.999999990612212,0.499999993247521
143,24.300000,17.150000,1.000000,0.500000
143,24.299999995458805,17.149999996712005,0.999999991610114,0.499999993983927
144,24.400000,17.200000,1.000000,0.500000
144,24.399999995597636,17.199999996822868,0.999999992578059,0.499999994694761
145,24.500000,17.250000,1.000000,0.500000
145,24.499999995790613,17.249999996971255,0.999999993504036,0.499999995371770
146,24.600000,17.300000,1.000000,0.500000
146,24.599999996024426,17.299999997147573,0.999999994378973,0.499999996008835
147,24.700000,17.350000,1.000000,0.500000
147,24.699999996287445,17.349999997343488,0.999999995196362,0.499999996601686
148,24.800000,17.400000,1.000000,0.500000
148,24.799999996569625,17.399999997551834,0.999999995951917,0.499999997147644
149,24.900000,17.450000,1.000000,0.500000
149,24.899999996862398,17.449999997766540,0.999999996643242,0.499999997645376
150,25.000000,17.500000,1.000000,0.500000
150,24.999999997158564,17.499999997982528,0.999999997269538,0.499999998094667
151,25.100000,17.550000,1.000000,0.500000
151,25.099999997452169,17.549999998195634,0.999999997831319,0.499999998496228
152,25.200000,17.600000,1.000000,0.500000
152,25.199999997738384,17.599999998402506,0.999999998330172,0.499999998851505
153,25.300000,17.650000,1.000000,0.500000
153,25.299999998013387,17.649999998600524,0.999999998768530,0.499999999162523
154,25.400000,17.700000,1.000000,0.500000
154,25.399999998274261,17.699999998787703,0.999999999149475,0.499999999431739
155,25.500000,17.750000,1.000000,0.500000
155,25.499999998518863,17.749999998962625,0.999999999476564,0.499999999661922
156,25.600000,17.800000,1.000000,0.500000
156,25.599999998745741,17.799999999124356,0.999999999753680,0.499999999856044
157,25.700000,17.850000,1.000000,0.500000
157,25.699999998954024,17.849999999272370,0.999999999984902,0.500000000017185
158,25.800000,17.900000,1.000000,0.500000
158,25.799999999143335,17.899999999406489,1.000000000174396,0.500000000148463
159,25.900000,17.950000,1.000000,0.500000
159,25.899999999313703,17.949999999526824,1.000000000326324,0.500000000252966
160,26.000000,18.000000,1.000000,0.500000
160,25.999999999465498,17.999999999633708,1.000000000444767,0.500000000333703
161,26.100000,18.050000,1.000000,0.500000
161,26.099999999599358,18.049999999727664,1.000000000533673,0.500000000393563
162,26.200000,18.100000,1.000000,0.500000
162,26.199999999716123,18.099999999809356,1.000000000596803,0.500000000435287
163,26.300000,18.150000,1.000000,0.500000
163,26.299999999816794,18.149999999879540,1.000000000637701,0.500000000461439
164,26.400000,18.200000,1.000000,0.500000
164,26.399999999902480,18.199999999939052,1.000000000659668,0.500000000474401
165,26.500000,18.250000,1.000000,0.500000
165,26.499999999974360,18.249999999988770,1.000000000665748,0.500000000476355
166,26.600000,18.300000,1.000000,0.500000
166,26.600000000033646,18.300000000029581,1.000000000658716,0.500000000469283
167,26.700000,18.350000,1.000000,0.500000
167,26.700000000081552,18.350000000062373,1.000000000641082,0.500000000454969
168,26.800000,18.400000,1.000000,0.500000
168,26.800000000119283,18.400000000088024,1.000000000615088,0.500000000435002
169,26.900000,18.450000,1.000000,0.500000
169,26.900000000148012,18.450000000107373,1.000000000582725,0.500000000410781
170,27.000000,18.500000,1.000000,0.500000
170,27.000000000168853,18.500000000121226,1.000000000545731,0.500000000383527
171,27.100000,18.550000,1.000000,0.500000
171,27.100000000182867,18.550000000130339,1.000000000505616,0.500000000354293
172,27.200000,18.600000,1.000000,0.500000
172,27.200000000191032,18.600000000135413,1.000000000463670,0.500000000323971
173,27.300000,18.650000,1.000000,0.500000
173,27.300000000194274,18.650000000137098,1.000000000420983,0.500000000293313
174,27.400000,18.700000,1.000000,0.500000
174,27.400000000193423,18.700000000135979,1.000000000378460,0.500000000262937
175,27.500000,18.750000,1.000000,0.500000
175,27.500000000189239,18.750000000132598,1.000000000336838,0.500000000233346
176,27.600000,18.800000,1.000000,0.500000
176,27.600000000182408,18.800000000127426,1.000000000296704,0.500000000204932
177,27.700000,18.850000,1.000000,0.500000
177,27.700000000173532,18.850000000120886,1.000000000258512,0.500000000177998
178,27.800000,18.900000,1.000000,0.500000
178,27.800000000163138,18.900000000113348,1.000000000222597,0.500000000152762
179,27.900000,18.950000,1.000000,0.500000
179,27.900000000151696,18.950000000105131,1.000000000189195,0.500000000129371
180,28.000000,19.000000,1.000000,0.500000
180,28.000000000139600,19.000000000096509,1.000000000158450,0.500000000107914
181,28.100000,19.050000,1.000000,0.500000
181,28.100000000127189,19.050000000087714,1.000000000130434,0.500000000088426
182,28.200000,19.100000,1.000000,0.500000
182,28.200000000114738,19.100000000078939,1.000000000105157,0.500000000070900
183,28.300000,19.150000,1.000000,0.500000
183,28.300000000102486,19.150000000070339,1.000000000082578,0.500000000055296
184,28.400000,19.200000,1.000000,0.500000
184,28.400000000090614,19.200000000062037,1.000000000062612,0.500000000041546
185,28.500000,19.250000,1.000000,0.500000
185,28.500000000079268,19.250000000054129,1.000000000045146,0.500000000029557
186,28.600000,19.300000,1.000000,0.500000
186,28.600000000068558,19.300000000046690,1.000000000030041,0.500000000019228
187,28.700000,19.350000,1.000000,0.500000
187,28.700000000058559,19.350000000039767,1.000000000017140,0.500000000010442
188,28.800000,19.400000,1.000000,0.500000
188,28.800000000049327,19.400000000033391,1.000000000006275,0.500000000003074
189,28.900000,19.450000,1.000000,0.500000
189,28.900000000040883,19.450000000027575,0.999999999997273,0.499999999997001
190,29.000000,19.500000,1.000000,0.500000
190,29.000000000033243,19.500000000022329,0.999999999989956,0.499999999992095
191,29.100000,19.550000,1.000000,0.500000
191,29.100000000026395,19.550000000017636,0.999999999984150,0.499999999988230
192,29.200000,19.600000,1.000000,0.500000
192,29.200000000020317,19.600000000013488,0.999999999979687,0.499999999985287
193,29.300000,19.650000,1.000000,0.500000
193,29.300000000014983,19.650000000009857,0.999999999976401,0.499999999983152
194,29.400000,19.700000,1.000000,0.500000
194,29.400000000010348,19.700000000006714,0.999999999974139,0.499999999981712
195,29.500000,19.750000,1.000000,0.500000
195,29.500000000006377,19.750000000004025,0.999999999972756,0.499999999980869
196,29.600000,19.800000,1.000000,0.500000
196,29.600000000003014,19.800000000001759,0.999999999972115,0.499999999980528
197,29.700000,19.850000,1.000000,0.500000
197,29.700000000000212,19.849999999999877,0.999999999972095,0.499999999980603
198,29.800000,19.900000,1.000000,0.500000
198,29.799999999997919,19.899999999998347,0.999999999972581,0.499999999981018
199,29.900000,19.950000,1.000000,0.500000
199,29.899999999996083,19.949999999997129,0.999999999973475,0.499999999981702
200,30.000000,20.000000,1.000000,0.500000
200,29.999999999994657,19.999999999996188,0.999999999974685,0.499999999982592
201,30.100000,20.050000,1.000000,0.500000
201,30.099999999993589,20.049999999995492,0.999999999976132,0.499999999983638
202,30.200000,20.100000,1.000000,0.500000
202,30.199999999992833,20.099999999995006,0.999999999977747,0.499999999984788
203,30.300000,20.150000,1.000000,0.500000
203,30.299999999992348,20.149999999994705,0.999999999979472,0.499999999986005
204,30.400000,20.200000,1.000000,0.500000
204,30.399999999992094,20.199999999994557,0.999999999981253,0.499999999987254
205,30.500000,20.250000,1.000000,0.500000
205,30.499999999992031,20.249999999994539,0.999999999983048,0.499999999988506
206,30.600000,20.300000,1.000000,0.500000
206,30.599999999992125,20.299999999994625,0.999999999984824,0.499999999989738
207,30.700000,20.350000,1.000000,0.500000
207,30.699999999992350,20.349999999994797,0.999999999986551,0.499999999990930
208,30.800000,20.400000,1.000000,0.500000
208,30.799999999992675,20.399999999995035,0.999999999988208,0.499999999992069
209,30.900000,20.450000,1.000000,0.500000
209,30.899999999993078,20.449999999995324,0.999999999989776,0.499999999993142
210,31.000000,20.500000,1.000000,0.500000
210,30.999999999993538,20.499999999995648,0.999999999991246,0.499999999994145
211,31.100000,20.550000,1.000000,0.500000
211,31.099999999994033,20.549999999995993,0.999999999992605,0.499999999995069
212,31.200000,20.600000,1.000000,0.500000
212,31.199999999994549,20.599999999996349,0.999999999993851,0.499999999995913
213,31.300000,20.650000,1.000000,0.500000
213,31.299999999995077,20.649999999996712,0.999999999994981,0.499999999996679
214,31.400000,20.700000,1.000000,0.500000
214,31.399999999995597,20.699999999997068,0.999999999995996,0.499999999997364
215,31.500000,20.750000,1.000000,0.500000
215,31.499999999996106,20.749999999997417,0.999999999996900,0.499999999997971
216,31.600000,20.800000,1.000000,0.500000
216,31.599999999996598,20.799999999997752,0.999999999997695,0.499999999998504
217,31.700000,20.850000,1.000000,0.500000
217,31.699999999997065,20.849999999998069,0.999999999998388,0.499999999998967
218,31.800000,20.900000,1.000000,0.500000
218,31.799999999997503,20.899999999998364,0.999999999998984,0.499999999999362
219,31.900000,20.950000,1.000000,0.500000
219,31.899999999997913,20.949999999998639,0.999999999999491,0.499999999999698
220,32.000000,21.000000,1.000000,0.500000
220,31.999999999998288,20.999999999998888,0.999999999999914,0.499999999999978
221,32.100000,21.050000,1.000000,0.500000
221,32.099999999998630,21.049999999999116,1.000000000000262,0.500000000000208
222,32.200000,21.100000,1.000000,0.500000
222,32.199999999998937,21.099999999999323,1.000000000000542,0.500000000000392
223,32.300000,21.150000,1.000000,0.500000
223,32.299999999999208,21.149999999999508,1.000000000000762,0.500000000000535
224,32.400000,21.200000,1.000000,0.500000
224,32.399999999999459,21.199999999999672,1.000000000000929,0.500000000000642
225,32.500000,21.250000,1.000000,0.500000
225,32.499999999999673,21.249999999999815,1.000000000001049,0.500000000000719
226,32.600000,21.300000,1.000000,0.500000
226,32.599999999999859,21.299999999999937,1.000000000001128,0.500000000000770
227,32.700000,21.350000,1.000000,0.500000
227,32.700000000000017,21.350000000000041,1.000000000001172,0.500000000000797
228,32.800000,21.400000,1.000000,0.500000
228,32.800000000000146,21.400000000000126,1.000000000001187,0.500000000000805
229,32.900000,21.450000,1.000000,0.500000
229,32.900000000000261,21.450000000000198,1.000000000001178,0.500000000000797
230,33.000000,21.500000,1.000000,0.500000
230,33.000000000000348,21.500000000000256,1.000000000001151,0.500000000000775
231,33.100000,21.550000,1.000000,0.500000
231,33.100000000000421,21.550000000000303,1.000000000001107,0.500000000000743
232,33.200000,21.600000,1.000000,0.500000
232,33.200000000000472,21.600000000000339,1.000000000001053,0.500000000000704
233,33.300000,21.650000,1.000000,0.500000
233,33.300000000000516,21.650000000000365,1.000000000000990,0.500000000000660
234,33.400000,21.700000,1.000000,0.500000
234,33.400000000000546,21.700000000000379,1.000000000000918,0.500000000000612
235,33.500000,21.750000,1.000000,0.500000
235,33.500000000000561,21.750000000000391,1.000000000000843,0.500000000000562
236,33.600000,21.800000,1.000000,0.500000
236,33.600000000000570,21.800000000000399,1.000000000000767,0.500000000000512
237,33.700000,21.850000,1.000000,0.500000
237,33.700000000000571,21.850000000000396,1.000000000000692,0.500000000000460
238,33.800000,21.900000,1.000000,0.500000
238,33.800000000000566,21.900000000000393,1.000000000000617,0.500000000000411
239,33.900000,21.950000,1.000000,0.500000
239,33.900000000000553,21.950000000000387,1.000000000000547,0.500000000000363
240,34.000000,22.000000,1.000000,0.500000
240,34.000000000000540,22.000000000000377,1.000000000000480,0.500000000000316
241,34.100000,22.050000,1.000000,0.500000
241,34.100000000000527,22.050000000000367,1.000000000000417,0.500000000000273
242,34.200000,22.100000,1.000000,0.500000
242,34.200000000000507,22.100000000000353,1.000000000000355,0.500000000000232
243,34.300000,22.150000,1.000000,0.500000
243,34.300000000000487,22.150000000000340,1.000000000000300,0.500000000000195
244,34.400000,22.200000,1.000000,0.500000
244,34.400000000000468,22.200000000000323,1.000000000000250,0.500000000000162
245,34.500000,22.250000,1.000000,0.500000
245,34.500000000000448,22.250000000000306,1.000000000000205,0.500000000000131
246,34.600000,22.300000,1.000000,0.500000
246,34.600000000000428,22.300000000000292,1.000000000000165,0.500000000000106
247,34.700000,22.350000,1.000000,0.500000
247,34.700000000000408,22.350000000000279,1.000000000000129,0.500000000000083
248,34.800000,22.400000,1.000000,0.500000
248,34.800000000000388,22.400000000000265,1.000000000000096,0.500000000000064
